id	filename	md5	size	state
67a0082d-f981-435a-ac09-1d4f5fb20b9b	0bd98046-a7e8-4c9c-99bf-e39a2fdb43d7.mirnaseq.mirnas.quantification.txt	65834008016445e364310a150be05239	49362	released
76f9cdf9-89b7-4cbb-a99b-109b329a6db1	e1dad92f-9e4d-44b6-90e6-97a0941ceae6.mirnaseq.mirnas.quantification.txt	fa95046de48bfe58c43d724c7b981aea	49358	released
a916f455-9641-488b-a6ad-d09ec2e4b5b6	8ad21261-93b0-455b-a962-361a5d6c7d36.mirnaseq.mirnas.quantification.txt	b354ed8c2fe7210936c2dc27bf1cd0b2	49337	released
6e8a4063-e4a2-445f-bcb8-70904b258123	3a6c2c6a-e236-4211-aac3-59bf3ffa0915.mirnaseq.mirnas.quantification.txt	302743f536670d87747047774070b353	49397	released
24236755-83a0-4751-9935-1cebdb4f0e8f	c3029b0d-a428-4923-8efd-15d610e27cfe.mirnaseq.mirnas.quantification.txt	31b81b0d9bd4ffc3f19fb54eefff9eee	49326	released
7ba55cec-f688-475a-bc2d-31d1184df7cd	90d9acd5-c239-4e00-9b85-a667ceef1cb5.mirnaseq.mirnas.quantification.txt	f4e836ddc7ce0e09791c915a5b73637d	49303	released
20b1b87e-05b4-499c-a328-b4a02d27bfd1	634043d0-a508-44e6-8fa9-67a8e3ed7281.mirnaseq.mirnas.quantification.txt	05631fa4d239e75edb8ccbea225b7a3d	49301	released
029a9a32-a6ca-4a4d-9cbb-e4d11b73fd42	c9643957-2a63-4cab-941b-e11528f609d5.mirnaseq.mirnas.quantification.txt	aec39bbb7a90672ad61277ce2fbd29ba	49349	released
9e5a9858-ed8e-4c66-bffe-10fc6107efca	76c61f48-8668-42e5-8d0e-cb57c13995e3.mirnaseq.mirnas.quantification.txt	15eae9c871954def225004c0f02f3bc4	49812	released
283bd768-c10c-4f8e-9a0b-18e30389cd4c	9c369422-958f-46d3-933e-8f1ea54d26f6.mirnaseq.mirnas.quantification.txt	c29b8ea2f3fa7344e32daa6c3f97a821	49511	released
66f13813-9178-4de6-9f4d-9b009010b40f	3f0a8647-e39a-460a-afb5-c43bf1ebd377.mirnaseq.mirnas.quantification.txt	9558c5910d3cf3d47431dc809aabb1ce	49594	released
d0b7a1d8-750b-483d-b44a-59548c1f9846	cff9953b-9106-4453-b881-bb4b75b97702.mirnaseq.mirnas.quantification.txt	ec1bfe8aa5d31d3f18ecee8677bd1c4c	49316	released
b1d13572-a1a3-4049-b915-b525844eae66	13ee8d37-30cb-496c-8232-a56385c9e310.mirnaseq.mirnas.quantification.txt	ef188720afa16db1d359f7f0d33120f7	49324	released
e4f6828e-108c-44ea-b095-ed99a6fb3766	9f4a1a8d-1c7a-4886-8a3a-08711e1e16fc.mirnaseq.mirnas.quantification.txt	49fcd2212821e38b4af3610178becad5	49323	released
a5349b22-bc96-493d-a628-2c55bbb4df98	41796a4e-6b4e-4f08-8d82-628ab4a6ff63.mirnaseq.mirnas.quantification.txt	75420089852cd76c706b26183e8585bd	49281	released
87c1501e-3fc5-4558-801b-7ba2b43860ca	da68bc1c-8a63-4aba-a010-7d3532b8c4bd.mirnaseq.mirnas.quantification.txt	17f9d42f39cf80c18bcec7488a28be6e	49284	released
78793557-6030-4ae3-89a3-ea5f31cca3d3	26250d11-24b9-4800-af0b-8516809ff775.mirnaseq.mirnas.quantification.txt	624362cbb3e9259e03fd773dbc7e2ae5	49353	released
1b927515-ad7a-431e-93cf-04310a32af34	8fb09015-37a8-4f90-b688-a395f236f7a9.mirnaseq.mirnas.quantification.txt	61446502c3ca666f2cf3f5df59a9be61	49329	released
bc79d6a7-af9d-41ee-b941-ceadbc69387e	2b26c15d-5fc6-4a39-b170-38c3ede19993.mirnaseq.mirnas.quantification.txt	a2f0f58622edafd12f1dc5e59ab00c51	49454	released
a6749a84-c08d-4a81-83b9-1aaa0bc4cf9f	6f48a3da-67e2-4e19-ba3a-5a29e44b5948.mirnaseq.mirnas.quantification.txt	e21bbb3d09d06b55ea258d5eb9e5d588	49335	released
6c464841-a327-42a3-b95e-716f49f986b1	96773cdb-af28-49a1-9f44-6de636790aaa.mirnaseq.mirnas.quantification.txt	732c28355ba4d33e97f98877cb487134	49284	released
92c7b95d-94e7-4bd1-bcb7-bcf2dc3563aa	d7a5a821-5336-4841-8bcd-d6699eed67ca.mirnaseq.mirnas.quantification.txt	6fff37e1aadd4e5820982ad46051c6b9	49286	released
f453aa96-a9a5-4dcf-a756-ca1f90213069	132068fa-4d40-474c-ae72-34e25b2c91ad.mirnaseq.mirnas.quantification.txt	a3c09f36200feb4d51ff3faca15ad0cc	49697	released
7101b861-583f-472f-98af-b35822133fcd	1c300ddc-b102-4642-8215-52957a8e98ba.mirnaseq.mirnas.quantification.txt	3ee2fd8afb22f190dc2cb3187b0fd13c	49352	released
7d505229-2d50-4f9b-ba3c-734408e533f8	271e7afc-ebf4-4ad7-95d4-c8945bc7f851.mirnaseq.mirnas.quantification.txt	b74a6fc29f2b781a3659269ed38ab88b	49305	released
8ad3918f-e121-42d0-b3db-dd5219b34a2e	ac563d97-a9cb-4201-bfa4-21775060eb70.mirnaseq.mirnas.quantification.txt	18146f0fa54ed0737f0ceb079f8ea006	49407	released
09e583ca-80d8-43a0-befc-10483ab30962	f2357921-452d-4460-a456-4e2e51394e80.mirnaseq.mirnas.quantification.txt	a40a4f1d51163d46077904f951399c72	49307	released
d7d953af-a5b6-4c41-bcc2-b90b61da0aa3	04397a4d-a449-4616-a62e-de1fee743713.mirnaseq.mirnas.quantification.txt	ac571d66233c70a9f59cd725ba061ed9	49274	released
f28c6199-4257-4704-86b3-34da4fe5447c	16410544-5090-47eb-a8c5-d5bf69b9cb59.mirnaseq.mirnas.quantification.txt	3055deda73435691cae819af13593b0b	49348	released
a4efbab8-efa9-403b-b61e-bf885b556941	7d1f7d62-f277-4ebc-8bc6-ee7a57ce1f3d.mirnaseq.mirnas.quantification.txt	61d76bb9681117a996d8cc590ce182ed	49331	released
0f929719-7d6f-4b3c-a9eb-e9e4f1b8c502	32ab6973-e00e-4179-aa52-f4448bc85a74.mirnaseq.mirnas.quantification.txt	7a2c1a8c4807ce85991179b40591e81c	49305	released
3108cbb2-5a6f-4cde-8d6b-521c565d5c72	372c38b8-d8f3-499c-b3e0-b4fc55e020bc.mirnaseq.mirnas.quantification.txt	0fab3be87f5efdc33259cffeb63c78f0	49308	released
1a9fd5fe-5d94-4564-b5a6-38f934160115	4c1efe31-c43a-42f5-85d8-08d740a736b2.mirnaseq.mirnas.quantification.txt	e39ca64aba3ffaa19017ccfc92fee64a	49613	released
2234ac6d-7ae6-404d-b584-0d72ca712467	ccce43bb-da4f-4a0a-97bf-384669e74579.mirnaseq.mirnas.quantification.txt	84a42d27120328ccf3883b6e7acb1b33	49561	released
120c374f-1477-4b76-b2b0-341cd12ed07c	821fb974-9662-44f9-bdd6-528901202ce1.mirnaseq.mirnas.quantification.txt	c8b093aea0bb813440b414fe5f9cb0ad	49359	released
3723091e-205c-4a65-9563-574929f78fcd	02912986-6c86-46a0-a72a-2969e1fccdbb.mirnaseq.mirnas.quantification.txt	af1cefeb60cdf28a5e871f4e6961f060	49570	released
1087bffe-563a-4f09-9a95-97ed5be10df5	a606d054-d88a-44e8-aafb-17de4b817313.mirnaseq.mirnas.quantification.txt	bd2d4938222f484d83023f461ab986e1	49370	released
6edb27b1-8fce-4f9c-a1ab-72a9128817f3	5a959966-90c6-4721-b8ec-a2cca20b861c.mirnaseq.mirnas.quantification.txt	4a7e46ff32d8429fb80f975d1665e018	49693	released
9911558f-4042-405b-bb6e-cb4a82fe89b8	2d00e946-5feb-457b-998d-2e89d83fa795.mirnaseq.mirnas.quantification.txt	0687a306c2703514be5781add5322a12	49610	released
aec0e802-10ed-4fa6-9fba-f14a0709edde	98ec8013-1c9a-4e70-a33f-d130ac090245.mirnaseq.mirnas.quantification.txt	21105c7a50c7ad9842af59c5c05e852f	49581	released
1446e337-4a99-4b30-9da7-69f43e97a592	4b7f0891-c004-4d6d-9740-334f3fa00163.mirnaseq.mirnas.quantification.txt	0b053dc06fa5acccc391492ec7759bb1	49617	released
6846f59c-fcdd-498e-9818-18f145d2cf66	6e664305-c44f-4e13-a8ef-97d660b49ee8.mirnaseq.mirnas.quantification.txt	ab2a6c0f719a29b3a574541e5254febe	49588	released
61947191-365b-4c9a-8f53-1dc3d3b997bf	5625cdd5-3793-4343-b608-36976b4b474b.mirnaseq.mirnas.quantification.txt	23879c1a8a4c7de632efad31cbc9996e	49558	released
af895869-706d-470c-8732-a68ee25020e6	813b6f9b-2a94-4102-bd05-3c8f75038beb.mirnaseq.mirnas.quantification.txt	384f27f7b4e7aab7a74f74648c37b383	49468	released
eb56b9b4-3b4a-497a-84a8-d6c224a3ef44	7fe8aec2-abbc-4ea1-814f-bb4f27c151e8.mirnaseq.mirnas.quantification.txt	5e033b063b1d0654a1b3dafdb8e846fa	49366	released
d70acac2-96fa-4f1d-9962-073349dac884	31e20e52-93c5-4001-91ec-d575995e4201.mirnaseq.mirnas.quantification.txt	92e653e40ab1840163733c3c804a7ba5	49487	released
3328f24e-0178-4ca3-8484-923e02edbd4e	ec04fee3-619f-4616-9236-212696cea9c1.mirnaseq.mirnas.quantification.txt	8185343d9be2e27518f94381a5e418b7	49644	released
bd3938fe-8698-4ff0-b70c-74ca1d59f287	dca9ce3e-0ce4-4053-ae66-9c5f76e4c849.mirnaseq.mirnas.quantification.txt	4fcc3be52e28d11ea4bf4c38755c608e	49656	released
9c41584d-830e-48bb-a550-45bc6e7f0910	5fe35a75-05c8-4ec6-908c-70f55327927e.mirnaseq.mirnas.quantification.txt	b1eb947aa1d4f2fe5ff418e86242ea3d	49401	released
8eda728f-10ac-451e-9fae-d0a2e78bfcdc	13881d27-ff43-4571-8a2d-7fc9181a83fe.mirnaseq.mirnas.quantification.txt	ed8c2b13c2c1b37a9cd7c676fc78e6c6	49713	released
c5b01db1-1e13-459a-9857-38e5d4f46d81	85d20ac4-97fd-41dc-a41c-c15ae3c57d2b.mirnaseq.mirnas.quantification.txt	119d0b7cac50697bee3747867a62a31c	49561	released
00b8fe0d-d7c1-41ef-af89-1617bd71cc3f	2b21d6cb-38ba-45fd-94f8-79977533b04e.mirnaseq.mirnas.quantification.txt	a93768d7b03362283ea1ddf9eaaa7b0b	49587	released
8b368e14-405f-4677-9502-3cbd63c33ec4	d2c8fc8c-fd94-4534-bb71-36a010bc8057.mirnaseq.mirnas.quantification.txt	2ee6fcc2546e0cc8e60ca1b463dba15f	49769	released
9ac699c3-75ce-4a83-82ec-9aba1a75f384	2223af0f-08c2-4fd8-a7df-d81681ff030f.mirnaseq.mirnas.quantification.txt	e8dcfb6648851e029251c4eec2152004	49472	released
31e8a190-f76f-4d72-96b5-a7a234e0a4b8	c43d1d7a-0986-43a8-9b17-79d58ee5681f.mirnaseq.mirnas.quantification.txt	395c165c46131ed5a637b7ae8d496792	49641	released
38a0e841-6f64-4bc9-982a-3e0b5baba6b5	0ea5cd12-9c8f-4692-96be-1e04ce7ca6e1.mirnaseq.mirnas.quantification.txt	5699f665df79aa0cc0c567d74f3517bf	49515	released
da68ab58-1af5-4f82-8dff-877b596c97bf	0f6156e8-bc87-458d-b244-76c1ffe4302c.mirnaseq.mirnas.quantification.txt	cd2035efb3a020ce884a80415157f337	49634	released
de161645-fb61-43b0-b432-64194c89695e	0e15de08-1e81-48d5-94a0-b5827e8f8d28.mirnaseq.mirnas.quantification.txt	ead50c6d3b911e59d4ea26bee4478251	49662	released
8a4dd37a-5b96-4c74-a5b7-7871b3b5acf8	e4b5484a-5a73-48da-92cb-47bdefbb5592.mirnaseq.mirnas.quantification.txt	873486c2d857de6e03e6d0b4bc9580a9	49539	released
dac44037-6b69-4c52-843f-e3198ae8a88f	e7a21767-4395-4fcc-b1b7-b3538c5f7780.mirnaseq.mirnas.quantification.txt	1c6cf69a225e586973d08440afd9add3	49543	released
622b6607-bb04-4445-8e9a-49eaac6c7d40	83f7312d-565b-4735-80a5-eb9b88653ea1.mirnaseq.mirnas.quantification.txt	b653a25b7e76fcbde62c6f573c041d61	49603	released
0274c28a-6328-4fd3-b392-2166ae7119a9	6bc66f09-b786-4432-8a0a-21b4a7986141.mirnaseq.mirnas.quantification.txt	3b88fbcb3fdfc942e3d0e2fb0761adb7	49636	released
9200f61c-fa34-41a6-bd8f-dd586e2802a7	0b9573ed-8bbc-4bd4-87ef-886920cfe0fc.mirnaseq.mirnas.quantification.txt	ed3cc15d9a61878943898724fa19377c	49534	released
22eac52a-4b40-441f-a5f6-92f68b429335	8ac554f0-1202-48ba-8a7b-194204ce441f.mirnaseq.mirnas.quantification.txt	6a852c2b43b8f65ed062d2577f086d2c	49554	released
e844032d-478c-442d-8121-f4646e7ea20d	f3ccba66-0107-4f16-bcaa-2ec82fc427d3.mirnaseq.mirnas.quantification.txt	c5cc9d7ab4e0cfada18e9592b4c3d181	49552	released
b8c0afff-1121-42de-a8e7-aa204de252e1	2f0f8ed1-3649-4656-a02e-ced6bb169f40.mirnaseq.mirnas.quantification.txt	e42e90a53650b681750f37700a1bcd45	49498	released
08396fb4-c638-4166-956b-61b85768b6ea	f4da699f-cdea-4a12-a651-e49b689472eb.mirnaseq.mirnas.quantification.txt	6c5b0b851a6a293aec88967219205596	49564	released
60bf4d2d-82a0-4345-8ff9-2a6cd07f0d55	4fffb551-cf57-4c90-8bb2-d67b4ed327a8.mirnaseq.mirnas.quantification.txt	3a7786c79c944eac0fa682a7b7f68a2b	49585	released
0fd32015-a2a2-432c-8627-00701222454b	8f4015a8-e9a6-46c8-9d6c-9b1c8be78780.mirnaseq.mirnas.quantification.txt	ce744fdaf0565b45f53aade4bca94924	49541	released
caf10ad5-30d3-4df5-8224-1305f9f3bedc	1043dbdc-43de-4cf1-9c54-3ff679c8493d.mirnaseq.mirnas.quantification.txt	940c45cc498cb472c0378c195520c847	49642	released
9923fb42-39ee-4c7e-b590-f3b7573faa13	fd731617-cee6-4029-8e92-92c74994bd02.mirnaseq.mirnas.quantification.txt	77342e07e87f691940db718619abf1cc	49532	released
52367022-bb2b-436f-afee-bb70a6b6b0e1	7d6ec12a-72b5-4e70-8487-cfa3be992e27.mirnaseq.mirnas.quantification.txt	251812d0120b8fa8d27129fb49775726	49308	released
ddefe1df-8830-4aea-b444-9bd503ffae42	e2bc6b3a-58ef-47d8-8143-367304644512.mirnaseq.mirnas.quantification.txt	ffdb3401666ea769b4f14104a69e4f34	49326	released
bf9d1768-0f0a-49db-b415-eeb43f59ac13	aedd861d-30cc-4219-8b69-ae3eb3a98ad2.mirnaseq.mirnas.quantification.txt	94b78b30e0c76be6920ff54d0b091125	49330	released
e012bcc8-3fa6-4e6d-8343-4bea7de26cc9	e5e0271f-de8f-4a58-9180-5bc4f9d3c1ed.mirnaseq.mirnas.quantification.txt	688917d61adaac35d97591b4a875b142	49502	released
cddbc13f-e2f3-4f2a-a06a-8b58e86dba15	f1abb92e-6525-4868-a36b-9782681bc654.mirnaseq.mirnas.quantification.txt	2fe2f97530b7c1eb95ae664671087d2b	49298	released
091d496f-ecee-4b60-a029-096db29085f2	9970f7f3-f8e5-4976-8e7b-c5c637229081.mirnaseq.mirnas.quantification.txt	e94ff71e9a98903e5835fc7ffa71243b	49592	released
fabdbc59-e0a6-4998-9314-8036be9aa216	2c1c59a2-7ee2-476a-bf1b-31bff7c1f1d0.mirnaseq.mirnas.quantification.txt	a621b87064779bdc4752ef621dc1ca97	49717	released
945b3a39-28b5-445a-9925-568859e99b78	e9250cb1-6aa9-4ffb-82e8-ffe4cff95cf9.mirnaseq.mirnas.quantification.txt	6f3c01435b31aff4ce1a080445538a78	49585	released
b4fc5392-2375-41d1-b76c-2200263d9490	8d170e58-fc01-4a00-bdf9-64e74cd5e3a7.mirnaseq.mirnas.quantification.txt	3feee3d34271495caebff30c2ae93a19	49495	released
24403301-e18a-4582-9c80-0bfa7f6e28ba	1fc7bd79-d163-43ee-bffd-3bf11c5fb6ec.mirnaseq.mirnas.quantification.txt	5072a31a248b73b9ca53d3caea9445ee	49484	released
1221ed5f-6247-495c-9628-48ef79a76ff7	658aa37c-92fc-422d-bab1-03c42c5eabfc.mirnaseq.mirnas.quantification.txt	813fa4718ae1d64ebaee11a00969fff6	49672	released
706dd01c-72d5-436f-9738-b68035e838e2	917ac218-c0b9-4757-92d2-758b05bd8265.mirnaseq.mirnas.quantification.txt	4c6145b0e940ce9754c4577f30f8ca26	49536	released
0d553931-ca53-42a2-83f7-ac06f46ec8bf	32069bbc-efbb-4638-a198-367a4aa1ba9e.mirnaseq.mirnas.quantification.txt	95affda495635ba24d985364981518b6	49317	released
27280a7c-ebf7-45a1-ba9c-fa5f1706e7c4	91db67fe-0842-48e5-8bab-bea77f4442f9.mirnaseq.mirnas.quantification.txt	0322972adb7552be601d32b97ff7caf8	49528	released
5570d8ce-c571-4447-825f-e6cd0eb5bb10	f220774b-74f9-46f5-a44c-11186b28c5a6.mirnaseq.mirnas.quantification.txt	cfd06be449d102807c69f72215927ec0	49622	released
6c3c0e21-129b-422d-954d-affa32ffeff7	2049d069-b29b-4120-9e9a-784d1f773916.mirnaseq.mirnas.quantification.txt	e7b1f21f678f0d0558664781056319a4	49686	released
2676035d-7b61-422b-a25f-fe4039f87ed0	8187cd6b-fff3-4c17-bb5e-bd4b485990e0.mirnaseq.mirnas.quantification.txt	722ef22d2f5254422f3b12522d719fcd	49375	released
0a2376b4-d5e4-45fb-b34b-45d89248028d	70f8ca51-06c0-44ee-84bd-73ebcaaf0e87.mirbase21.mirnas.quantification.txt	1bc040fd1a9db3244c0c0cc833b27a05	50088	released
4155523b-422e-4f39-a1b4-d73cc60c1b63	c8debcd1-cbc3-4af8-ab80-3c653956820e.mirbase21.mirnas.quantification.txt	2be5664cf02c4fce3b2bcc28e2deb8f6	50144	released
e4b76b16-d251-4d43-87ae-8c1630fc2d39	cd06da55-70cb-48b0-a8f4-74e0e0d27fe3.mirbase21.mirnas.quantification.txt	5897830d2fe3132c3616aa68b5f7c837	50272	released
be718d1f-2a97-45bc-9284-f12ede4dd5ee	7db7fc44-0085-4333-a100-272322b78836.mirbase21.mirnas.quantification.txt	ef40c00773322982ece4c5aeb03e9f3a	49971	released
7209f8ba-e906-4936-8de4-6666d9cf2190	c837ebc8-a982-4915-84c6-74b1e64bddab.mirbase21.mirnas.quantification.txt	c697d135b9259b5c8148d502760bf23c	50047	released
80c47e14-6188-437e-876a-2fb0e3b7a408	401c498e-c9a8-4f4b-9d16-fd22033ea02e.mirbase21.mirnas.quantification.txt	dde4406ab1ab239bec5b0448bf6b4078	50175	released
9ab9b623-ae6e-49d0-bb96-d3ff2a5d4051	43ef3f5a-7a93-4b68-9413-fb1b50106641.mirbase21.mirnas.quantification.txt	a0d68f8d6cc5230f4f6611de4c07765e	50105	released
d8caa375-8f3d-446c-b7e8-b8e927a79833	0960c943-f12e-4b7b-9462-47e01af1204c.mirbase21.mirnas.quantification.txt	8e250d28f4dd150c98e1b84bbe14c331	50109	released
7f6a0373-c6ac-483f-9212-619a12ef41d7	20125821-1aff-4222-8e62-25cf6d648843.mirbase21.mirnas.quantification.txt	db9894bce6e8e6eaf569cb99cd10e355	50179	released
1209e5b2-ddfe-4e28-ab08-13d6e0033c23	52d3b089-565a-4bef-b256-bcf570335660.mirbase21.mirnas.quantification.txt	d9fcf83d22229f5003f9350346fb55bb	50192	released
f5629aec-7943-4eb6-9c21-3f3d04ee0e04	e0a5760e-54ed-43cc-9119-e63bd84ff2f3.mirbase21.mirnas.quantification.txt	36bd24eb374a4d785a79db8917a16955	50071	released
b5084b4f-e9ed-4543-a0f3-0b6475a25bd1	335072da-d70f-4ce6-b150-074835545478.mirbase21.mirnas.quantification.txt	e5c6ab760c5fc23ebe6b165f6864f807	50342	released
3e6ce875-29b8-4290-800d-f85af957bb11	ed28f889-e470-402c-993c-fb4ada9c6e15.mirbase21.mirnas.quantification.txt	280494952e464562e6b1b39a38064c2e	50000	released
f3cea8fb-a1cf-4d68-aaaa-7b25fd70b0c4	2d10b3b9-db7b-440b-bed4-7fae88e80a9d.mirbase21.mirnas.quantification.txt	b2bafd9d51004416c082079167a156bd	50219	released
6fd1bd71-20b3-4dab-a5d2-eccf970d1e88	873d3cc3-81a1-4ebb-b600-42f8514991a3.mirbase21.mirnas.quantification.txt	11af08d97b8c7a4271fc6a9c35ed475a	50072	released
deb9f22e-3a83-4961-944c-b0b41e7ead09	35ad1251-5b9e-4d9f-8580-0bf928b8f89e.mirbase21.mirnas.quantification.txt	852c91f24d302d04a18914e26fafe17c	50180	released
beaa167a-7fae-4e2b-b498-76be8dbaffa9	e594c692-850c-4c2f-be34-d5c410ceb232.mirbase21.mirnas.quantification.txt	d3e9d1e1f7fe9a668e86fa8d7749eb69	50373	released
35c03972-8043-455f-a74d-47a7dc946e46	87af0a02-3b97-426c-8674-f9f62aff04fe.mirbase21.mirnas.quantification.txt	e3520f182a75760c3a88472189970273	50150	released
a3f89b50-cce3-4915-a958-9da828cd289d	867bb814-7ad6-4feb-8b99-d26b0ab654cb.mirbase21.mirnas.quantification.txt	9bdad8f04e31befe4f0eea81f8b28127	50151	released
987e1dfc-e47c-467e-b425-2674cea57b7a	f110078d-154b-4beb-9aaa-062933d7e84e.mirbase21.mirnas.quantification.txt	0c46fb0b5483791d844d87c5f15af052	50211	released
49f31b25-ac6d-4d0a-96fd-4adff92bbfd3	1d18f41c-a533-4bab-aa9d-c8315db9f522.mirbase21.mirnas.quantification.txt	547a08ad9465c71fe6ef2b46480beb17	50161	released
030425ab-2d94-480e-a5ae-1b74d7816799	f8484afd-b1ee-43dd-ba9c-4c8a0cfa7b2d.mirbase21.mirnas.quantification.txt	eeb01bde77119b0208b5f420f7e2277f	50129	released
97db6008-d7a6-40f1-9fa8-2ee30cd61cef	2d9a9988-bd76-4021-ad77-8df37f0867c4.mirbase21.mirnas.quantification.txt	b6283f358a6d1150eff7ab411f413a3f	50093	released
dc9e7b83-209b-4202-ad2a-92a1daa9c8a0	86c8ba8b-eba5-4853-87ec-d0fe070cbeb0.mirbase21.mirnas.quantification.txt	c9900137f19693ffb9f15dba57f96f3e	50157	released
0d388077-2df3-4a70-aaef-d811073ee5bf	da9f0efc-3c9a-4ce2-b9e7-1f84e6ee3e8b.mirbase21.mirnas.quantification.txt	19ee7dd95916e65f42d8ae44d0b2123b	50116	released
7dd6b518-aade-48b1-af43-73ba1039e527	39488e9b-e4a3-41b0-bffe-810cbe50c6b8.mirbase21.mirnas.quantification.txt	ac44668a6a9752e4f43e6083515bf7ca	50024	released
64b5acac-bd54-4916-b8a4-3bf4d652467d	ef55b46d-09a3-419b-9c0c-4020e28edb88.mirbase21.mirnas.quantification.txt	12737eb840d6ce81f3a909683c2ebe20	50127	released
fba054ee-a2de-408c-b553-d13d8b0af763	58336c1e-a50c-4653-9f0e-4d05f1dbd060.mirbase21.mirnas.quantification.txt	cad37c98f1f4b43c20f216df567e1d39	50222	released
d672bf4c-cc36-4eaa-8821-f678bafcbe9f	90bc487f-58c5-43b3-884e-f973627ec7a9.mirbase21.mirnas.quantification.txt	d3c72191e8d7dcff10cbbe71f2bd0b2f	50061	released
298ba413-6b15-4ebc-989f-ec5df0f33bfc	614c2603-be57-4dff-bc82-0b39da45cfb1.mirbase21.mirnas.quantification.txt	7c994c116f3fa466ae1be21a696976f1	50195	released
562b836f-8ced-4938-b21f-9d3d7409cc5a	5c6b1c70-5966-430e-902b-20cc4cdfbaaf.mirbase21.mirnas.quantification.txt	0db22089df46937fbcffd66c241d0a9d	50484	released
c004d243-7dcf-4be2-ba30-b0d5f782b98f	cb679541-5009-419b-bf2b-284f138f7152.mirbase21.mirnas.quantification.txt	9faec9b75d871290d6adca8fb9257f1f	50159	released
ef921de9-8698-4e03-9cf1-8f1d09cf468f	7eaec559-1984-4dcb-bdc2-92e28b7724c9.mirnaseq.mirnas.quantification.txt	241fc5c12ff9cb4b8393de797fff1b0e	49315	released
d0feea2a-87f9-45bb-98f0-2a78e9656418	8d461a6e-0062-4ccd-8c04-3c844b85b2d1.mirnaseq.mirnas.quantification.txt	511c00c745cc6c7f9ced9dac33fc9496	49996	released
d4b77787-63a2-4584-be08-4ff643bcbaf8	5764341d-b30c-4fc4-aaa0-98c37bf55044.mirnaseq.mirnas.quantification.txt	a7e9d22560130125afa99948e04de071	49837	released
3b24f266-ac2f-4bd2-9715-69cab87ce176	861c2300-42d1-4f76-979f-357556ebc2b8.mirnaseq.mirnas.quantification.txt	3a366a4f7c022817d61de4d91736321f	49302	released
e606eecf-e95f-41de-8cfd-a5ad7ad4eb5d	20731457-b425-4e0c-addb-077492e11f06.mirnaseq.mirnas.quantification.txt	74a976fd4360ffbb4839c2822a109b4e	49353	released
62e58958-45f3-4b6a-88f7-64abc429d361	3efce34c-ebdc-4504-93ed-fce7fa6e6661.mirnaseq.mirnas.quantification.txt	09e28a34066193f857454ac6c8c5a8f7	49347	released
933aa519-435e-475b-adbe-c8e9195cbbc1	b166715c-b951-4e8b-aa67-9815686f6dac.mirnaseq.mirnas.quantification.txt	37768db9cab506152039d2c2ebb26890	49346	released
1677d2a7-f30b-4bd1-a940-ec67913fbe60	1cff5d2a-b6ad-49e3-94fb-bb9f3ba49977.mirnaseq.mirnas.quantification.txt	9638c913928d65508ab0b8aa98ba957c	49304	released
cebea443-04b5-4dd4-a138-cc7b1d526ab7	f3600a36-f746-4fcd-b6b3-b5323c593e95.mirnaseq.mirnas.quantification.txt	e827cd60affe0898bdb9a31d49be12af	49304	released
ef2d6192-03b0-4b9e-92e7-8e2a367f5181	acdf6367-7857-4540-a5c3-80de6d1a5d5f.mirnaseq.mirnas.quantification.txt	1793a838271b2477a76ef8d9937cb78e	49371	released
7598c741-d4d6-47dc-bbcc-b32ad65caacb	d08ce383-c09d-48de-b7ca-1e65f86c689d.mirnaseq.mirnas.quantification.txt	0ce236419514ade2bcecf3f27aa9004c	49502	released
3ac67171-5540-40d9-a344-e3ef77b55d34	8f2145cc-e0fa-4209-ba18-c8a078f201b0.mirnaseq.mirnas.quantification.txt	37eaec59d787c260200b849f65e0ee81	49348	released
a66bb151-7bb7-44c8-87fd-2df676bf21fd	4fcb6868-b8de-4cb9-a963-a04180d13f9a.mirnaseq.mirnas.quantification.txt	23ecadf158334ebdc2262c7d4a28fef9	49323	released
d3950a98-ef8e-4e77-89f7-9f3c90942975	89948fcd-7f50-4c96-bc24-b6b73072152e.mirnaseq.mirnas.quantification.txt	c89cc8e2e45c243fa8b432e922f52a56	49385	released
3d9e1c0d-c348-4ff0-b821-a98b8d6ca2d0	3ff6a5db-af00-4fb9-9576-937096163bca.mirnaseq.mirnas.quantification.txt	1a25ed5da53e7a7cbbfd1cd8ae3d8699	49292	released
a58c3be8-4b50-4417-9592-2679a7cd5900	234de6b6-f897-49f5-9e15-d82521a8a018.mirnaseq.mirnas.quantification.txt	afaa74877b88b8ca7b9c9db415fb46cd	49389	released
2959bf1c-c62b-4209-bcc1-55ceec6e0ebe	3086e35d-6188-4dd6-88e6-1faa8a7a9f0c.mirnaseq.mirnas.quantification.txt	5131ac94458fa3e59064d096e6497240	49437	released
89198e4b-51f9-47e4-8052-45ecf9458f25	3e980f57-aa15-4c24-8427-159ab1f998b0.mirnaseq.mirnas.quantification.txt	038bfbeab93011d77d7578238b2b7f97	49659	released
c52e6306-45aa-4d2b-becc-9bb24920a78d	385fca3c-fa99-415c-8bd9-c5686694b1be.mirnaseq.mirnas.quantification.txt	b0cc84fc5d554e0171d2794c5992cd77	49642	released
ee7b34a4-a51c-4637-b699-9e67386ff0c4	1681f3d0-4126-4cd4-9c51-c4bf522efab7.mirnaseq.mirnas.quantification.txt	80a2f00ff52f4c6f2ac91ad7b8f3f2a0	49275	released
